sip_id,investor_id,amfi_code,sip_amount,start_date,end_date,status
SIP1308,INV02329,122,500,2022-01-01,2025-12-31,Active
SIP1309,INV02176,122,5000,2022-01-01,2025-12-31,Active
SIP1310,INV03292,104,1000,2022-01-01,2025-12-31,Active
SIP1311,INV00260,126,5000,2022-01-01,2025-12-31,Active
SIP1312,INV00622,134,5000,2022-01-01,2025-12-31,Active
SIP1313,INV03385,114,500,2022-01-01,2025-12-31,Active
SIP1314,INV04790,133,10000,2022-01-01,2025-12-31,Active
SIP1315,INV03245,109,1000,2022-01-01,2025-12-31,Active
SIP1316,INV04877,102,500,2022-01-01,2025-12-31,Active
SIP1317,INV02874,132,1000,2022-01-01,2025-12-31,Active
SIP1318,INV02345,127,500,2022-01-01,2025-12-31,Active
SIP1319,INV02585,131,1000,2022-01-01,2025-12-31,Active
SIP1320,INV04127,111,5000,2022-01-01,2025-12-31,Active
SIP1321,INV04663,102,10000,2022-01-01,2025-12-31,Active
SIP1322,INV04656,109,500,2022-01-01,2025-12-31,Active
SIP1323,INV00318,138,10000,2022-01-01,2025-12-31,Active
SIP1324,INV02841,127,500,2022-01-01,2025-12-31,Active
SIP1325,INV03263,134,5000,2022-01-01,2025-12-31,Active
SIP1326,INV04757,135,5000,2022-01-01,2025-12-31,Active
SIP1327,INV04811,109,5000,2022-01-01,2025-12-31,Active
SIP1328,INV00173,105,5000,2022-01-01,2025-12-31,Active
SIP1329,INV04632,123,1000,2022-01-01,2025-12-31,Active
SIP1330,INV03155,138,5000,2022-01-01,2025-12-31,Active
SIP1331,INV03638,126,10000,2022-01-01,2025-12-31,Active
SIP1332,INV02303,128,1000,2022-01-01,2025-12-31,Active
SIP1333,INV03523,113,5000,2022-01-01,2025-12-31,Active
SIP1334,INV04618,105,1000,2022-01-01,2025-12-31,Active
SIP1335,INV03524,108,500,2022-01-01,2025-12-31,Active
SIP1336,INV04486,132,5000,2022-01-01,2025-12-31,Active
SIP1337,INV04706,112,1000,2022-01-01,2025-12-31,Active
SIP1338,INV01157,137,10000,2022-01-01,2025-12-31,Active
SIP1339,INV00312,104,10000,2022-01-01,2025-12-31,Active
SIP1340,INV04183,129,500,2022-01-01,2025-12-31,Active
SIP1341,INV04543,125,1000,2022-01-01,2025-12-31,Active
SIP1342,INV02923,126,5000,2022-01-01,2025-12-31,Active
SIP1343,INV02395,138,500,2022-01-01,2025-12-31,Active
SIP1344,INV03456,119,10000,2022-01-01,2025-12-31,Active
SIP1345,INV01893,104,5000,2022-01-01,2025-12-31,Active
SIP1346,INV03873,128,10000,2022-01-01,2025-12-31,Active
SIP1347,INV01884,122,1000,2022-01-01,2025-12-31,Active
SIP1348,INV03330,138,500,2022-01-01,2025-12-31,Active
SIP1349,INV02534,136,10000,2022-01-01,2025-12-31,Active
SIP1350,INV03690,130,500,2022-01-01,2025-12-31,Active
SIP1351,INV03031,111,1000,2022-01-01,2025-12-31,Active
SIP1352,INV00382,124,10000,2022-01-01,2025-12-31,Active
SIP1353,INV03338,108,1000,2022-01-01,2025-12-31,Active
SIP1354,INV03448,108,500,2022-01-01,2025-12-31,Active
SIP1355,INV03627,103,1000,2022-01-01,2025-12-31,Active
SIP1356,INV02822,132,1000,2022-01-01,2025-12-31,Active
SIP1357,INV00873,128,1000,2022-01-01,2025-12-31,Active
SIP1358,INV01070,101,1000,2022-01-01,2025-12-31,Active
SIP1359,INV03004,100,500,2022-01-01,2025-12-31,Active
SIP1360,INV04326,129,10000,2022-01-01,2025-12-31,Active
SIP1361,INV00735,124,500,2022-01-01,2025-12-31,Active
SIP1362,INV04861,108,10000,2022-01-01,2025-12-31,Active
SIP1363,INV02924,107,1000,2022-01-01,2025-12-31,Active
SIP1364,INV00874,100,1000,2022-01-01,2025-12-31,Active
SIP1365,INV04227,104,1000,2022-01-01,2025-12-31,Active
SIP1366,INV00681,118,10000,2022-01-01,2025-12-31,Active
SIP1367,INV04746,133,5000,2022-01-01,2025-12-31,Active
SIP1368,INV03607,135,1000,2022-01-01,2025-12-31,Active
SIP1369,INV00875,105,5000,2022-01-01,2025-12-31,Active
SIP1370,INV01157,121,500,2022-01-01,2025-12-31,Active
SIP1371,INV02725,137,10000,2022-01-01,2025-12-31,Active
SIP1372,INV04981,112,1000,2022-01-01,2025-12-31,Active
SIP1373,INV01767,106,5000,2022-01-01,2025-12-31,Active
SIP1374,INV00859,110,10000,2022-01-01,2025-12-31,Active
SIP1375,INV04405,132,5000,2022-01-01,2025-12-31,Active
SIP1376,INV02947,119,5000,2022-01-01,2025-12-31,Active
SIP1377,INV02577,133,10000,2022-01-01,2025-12-31,Active
SIP1378,INV02736,113,1000,2022-01-01,2025-12-31,Active
SIP1379,INV01481,114,10000,2022-01-01,2025-12-31,Active
SIP1380,INV03825,135,10000,2022-01-01,2025-12-31,Active
SIP1381,INV02175,124,5000,2022-01-01,2025-12-31,Active
SIP1382,INV01252,122,5000,2022-01-01,2025-12-31,Active
SIP1383,INV02005,114,500,2022-01-01,2025-12-31,Active
SIP1384,INV00447,109,10000,2022-01-01,2025-12-31,Active
SIP1385,INV00560,104,10000,2022-01-01,2025-12-31,Active
SIP1386,INV04774,124,10000,2022-01-01,2025-12-31,Active
SIP1387,INV02941,123,500,2022-01-01,2025-12-31,Active
SIP1388,INV04315,137,500,2022-01-01,2025-12-31,Active
SIP1389,INV02270,109,10000,2022-01-01,2025-12-31,Active
SIP1390,INV01191,130,500,2022-01-01,2025-12-31,Active
SIP1391,INV02728,139,5000,2022-01-01,2025-12-31,Active
SIP1392,INV04903,103,1000,2022-01-01,2025-12-31,Active
SIP1393,INV04561,100,1000,2022-01-01,2025-12-31,Active
SIP1394,INV04757,108,10000,2022-01-01,2025-12-31,Active
SIP1395,INV03384,119,500,2022-01-01,2025-12-31,Active
SIP1396,INV01056,127,500,2022-01-01,2025-12-31,Active
SIP1397,INV03565,133,1000,2022-01-01,2025-12-31,Active
SIP1398,INV04726,132,1000,2022-01-01,2025-12-31,Active
SIP1399,INV03997,132,5000,2022-01-01,2025-12-31,Active
SIP1400,INV00583,122,5000,2022-01-01,2025-12-31,Active
SIP1401,INV02927,123,10000,2022-01-01,2025-12-31,Active
SIP1402,INV00341,119,500,2022-01-01,2025-12-31,Active
SIP1403,INV02385,114,10000,2022-01-01,2025-12-31,Active
SIP1404,INV03517,134,5000,2022-01-01,2025-12-31,Active
SIP1405,INV00009,101,10000,2022-01-01,2025-12-31,Active
SIP1406,INV04661,126,10000,2022-01-01,2025-12-31,Active
SIP1407,INV00163,101,1000,2022-01-01,2025-12-31,Active
SIP1408,INV00388,105,5000,2022-01-01,2025-12-31,Active
SIP1409,INV01023,124,5000,2022-01-01,2025-12-31,Active
SIP1410,INV01542,122,5000,2022-01-01,2025-12-31,Active
SIP1411,INV02969,125,10000,2022-01-01,2025-12-31,Active
SIP1412,INV02610,113,500,2022-01-01,2025-12-31,Active
SIP1413,INV01952,130,500,2022-01-01,2025-12-31,Active
SIP1414,INV01062,104,500,2022-01-01,2025-12-31,Active
SIP1415,INV02378,102,1000,2022-01-01,2025-12-31,Active
SIP1416,INV04307,106,1000,2022-01-01,2025-12-31,Active
SIP1417,INV00844,135,10000,2022-01-01,2025-12-31,Active
SIP1418,INV00547,127,500,2022-01-01,2025-12-31,Active
SIP1419,INV00802,114,5000,2022-01-01,2025-12-31,Active
SIP1420,INV02753,138,10000,2022-01-01,2025-12-31,Active
SIP1421,INV00331,131,10000,2022-01-01,2025-12-31,Active
SIP1422,INV00751,100,5000,2022-01-01,2025-12-31,Active
SIP1423,INV04571,107,500,2022-01-01,2025-12-31,Active
SIP1424,INV02208,119,10000,2022-01-01,2025-12-31,Active
SIP1425,INV02487,120,1000,2022-01-01,2025-12-31,Active
SIP1426,INV00727,126,500,2022-01-01,2025-12-31,Active
SIP1427,INV04764,123,5000,2022-01-01,2025-12-31,Active
SIP1428,INV01923,129,5000,2022-01-01,2025-12-31,Active
SIP1429,INV00556,110,5000,2022-01-01,2025-12-31,Active
SIP1430,INV04238,120,1000,2022-01-01,2025-12-31,Active
SIP1431,INV01515,137,5000,2022-01-01,2025-12-31,Active
SIP1432,INV00574,109,10000,2022-01-01,2025-12-31,Active
SIP1433,INV01410,124,500,2022-01-01,2025-12-31,Active
SIP1434,INV00213,117,500,2022-01-01,2025-12-31,Active
SIP1435,INV01057,123,5000,2022-01-01,2025-12-31,Active
SIP1436,INV00190,115,10000,2022-01-01,2025-12-31,Active
SIP1437,INV03508,114,1000,2022-01-01,2025-12-31,Active
SIP1438,INV04665,114,1000,2022-01-01,2025-12-31,Active
SIP1439,INV03204,115,1000,2022-01-01,2025-12-31,Active
SIP1440,INV04120,109,5000,2022-01-01,2025-12-31,Active
SIP1441,INV03673,107,500,2022-01-01,2025-12-31,Active
SIP1442,INV02789,134,5000,2022-01-01,2025-12-31,Active
SIP1443,INV03428,117,10000,2022-01-01,2025-12-31,Active
SIP1444,INV00744,123,500,2022-01-01,2025-12-31,Active
SIP1445,INV02837,108,1000,2022-01-01,2025-12-31,Active
SIP1446,INV00304,124,1000,2022-01-01,2025-12-31,Active
SIP1447,INV03617,112,10000,2022-01-01,2025-12-31,Active
SIP1448,INV02434,138,500,2022-01-01,2025-12-31,Active
SIP1449,INV04810,113,10000,2022-01-01,2025-12-31,Active
SIP1450,INV01361,139,10000,2022-01-01,2025-12-31,Active
SIP1451,INV01820,107,500,2022-01-01,2025-12-31,Active
SIP1452,INV04120,121,500,2022-01-01,2025-12-31,Active
SIP1453,INV01630,129,1000,2022-01-01,2025-12-31,Active
SIP1454,INV04327,109,10000,2022-01-01,2025-12-31,Active
SIP1455,INV03017,136,10000,2022-01-01,2025-12-31,Active
SIP1456,INV00965,101,1000,2022-01-01,2025-12-31,Active
SIP1457,INV04210,130,5000,2022-01-01,2025-12-31,Active
SIP1458,INV04482,100,500,2022-01-01,2025-12-31,Active
SIP1459,INV04983,117,1000,2022-01-01,2025-12-31,Active
SIP1460,INV01549,132,5000,2022-01-01,2025-12-31,Active
SIP1461,INV03639,127,500,2022-01-01,2025-12-31,Active
SIP1462,INV02407,139,500,2022-01-01,2025-12-31,Active
SIP1463,INV03187,101,1000,2022-01-01,2025-12-31,Active
SIP1464,INV01851,118,5000,2022-01-01,2025-12-31,Active
SIP1465,INV03030,125,10000,2022-01-01,2025-12-31,Active
SIP1466,INV00229,102,5000,2022-01-01,2025-12-31,Active
SIP1467,INV02276,101,500,2022-01-01,2025-12-31,Active
SIP1468,INV00889,117,1000,2022-01-01,2025-12-31,Active
SIP1469,INV02450,129,10000,2022-01-01,2025-12-31,Active
SIP1470,INV03647,108,10000,2022-01-01,2025-12-31,Active
SIP1471,INV04080,112,1000,2022-01-01,2025-12-31,Active
SIP1472,INV04808,130,500,2022-01-01,2025-12-31,Active
SIP1473,INV02894,123,1000,2022-01-01,2025-12-31,Active
SIP1474,INV02562,103,10000,2022-01-01,2025-12-31,Active
SIP1475,INV00641,124,1000,2022-01-01,2025-12-31,Active
SIP1476,INV03689,118,1000,2022-01-01,2025-12-31,Active
SIP1477,INV03395,107,10000,2022-01-01,2025-12-31,Active
SIP1478,INV03064,102,500,2022-01-01,2025-12-31,Active
SIP1479,INV00461,124,1000,2022-01-01,2025-12-31,Active
SIP1480,INV00295,108,1000,2022-01-01,2025-12-31,Active
SIP1481,INV00034,139,10000,2022-01-01,2025-12-31,Active
SIP1482,INV04355,115,5000,2022-01-01,2025-12-31,Active
SIP1483,INV04437,110,1000,2022-01-01,2025-12-31,Active
SIP1484,INV03882,119,5000,2022-01-01,2025-12-31,Active
SIP1485,INV04327,129,500,2022-01-01,2025-12-31,Active
SIP1486,INV02905,113,500,2022-01-01,2025-12-31,Active
SIP1487,INV01404,125,10000,2022-01-01,2025-12-31,Active
SIP1488,INV01829,127,5000,2022-01-01,2025-12-31,Active
SIP1489,INV02002,107,500,2022-01-01,2025-12-31,Active
SIP1490,INV04419,137,500,2022-01-01,2025-12-31,Active
SIP1491,INV00081,118,5000,2022-01-01,2025-12-31,Active
SIP1492,INV00821,113,1000,2022-01-01,2025-12-31,Active
SIP1493,INV01714,104,500,2022-01-01,2025-12-31,Active
SIP1494,INV02500,128,500,2022-01-01,2025-12-31,Active
SIP1495,INV04727,107,500,2022-01-01,2025-12-31,Active
SIP1496,INV02557,128,5000,2022-01-01,2025-12-31,Active
SIP1497,INV04117,113,5000,2022-01-01,2025-12-31,Active
SIP1498,INV04337,111,500,2022-01-01,2025-12-31,Active
SIP1499,INV00336,112,5000,2022-01-01,2025-12-31,Active
SIP1500,INV00286,119,500,2022-01-01,2025-12-31,Active
SIP1501,INV00439,117,10000,2022-01-01,2025-12-31,Active
SIP1502,INV04107,113,500,2022-01-01,2025-12-31,Active
SIP1503,INV01982,118,500,2022-01-01,2025-12-31,Active
SIP1504,INV02731,121,5000,2022-01-01,2025-12-31,Active
SIP1505,INV04336,103,10000,2022-01-01,2025-12-31,Active
SIP1506,INV04093,121,5000,2022-01-01,2025-12-31,Active
SIP1507,INV04517,122,1000,2022-01-01,2025-12-31,Active
SIP1508,INV03917,127,1000,2022-01-01,2025-12-31,Active
SIP1509,INV04045,114,500,2022-01-01,2025-12-31,Active
SIP1510,INV00149,119,500,2022-01-01,2025-12-31,Active
SIP1511,INV00793,102,1000,2022-01-01,2025-12-31,Active
SIP1512,INV00262,124,10000,2022-01-01,2025-12-31,Active
SIP1513,INV00638,109,1000,2022-01-01,2025-12-31,Active
SIP1514,INV04826,114,500,2022-01-01,2025-12-31,Active
SIP1515,INV02224,102,1000,2022-01-01,2025-12-31,Active
SIP1516,INV03715,119,5000,2022-01-01,2025-12-31,Active
SIP1517,INV03616,110,1000,2022-01-01,2025-12-31,Active
SIP1518,INV02463,110,500,2022-01-01,2025-12-31,Active
SIP1519,INV02308,111,5000,2022-01-01,2025-12-31,Active
SIP1520,INV01996,132,5000,2022-01-01,2025-12-31,Active
SIP1521,INV00282,126,5000,2022-01-01,2025-12-31,Active
SIP1522,INV01182,130,10000,2022-01-01,2025-12-31,Active
SIP1523,INV01905,133,10000,2022-01-01,2025-12-31,Active
SIP1524,INV01104,117,1000,2022-01-01,2025-12-31,Active
SIP1525,INV04322,110,5000,2022-01-01,2025-12-31,Active
SIP1526,INV03745,137,10000,2022-01-01,2025-12-31,Active
SIP1527,INV02491,115,5000,2022-01-01,2025-12-31,Active
SIP1528,INV03068,109,5000,2022-01-01,2025-12-31,Active
SIP1529,INV03712,100,10000,2022-01-01,2025-12-31,Active
SIP1530,INV00771,110,1000,2022-01-01,2025-12-31,Active
SIP1531,INV00051,133,500,2022-01-01,2025-12-31,Active
SIP1532,INV04143,106,5000,2022-01-01,2025-12-31,Active
SIP1533,INV00994,122,1000,2022-01-01,2025-12-31,Active
SIP1534,INV01744,137,500,2022-01-01,2025-12-31,Active
SIP1535,INV03199,130,10000,2022-01-01,2025-12-31,Active
SIP1536,INV01960,115,10000,2022-01-01,2025-12-31,Active
SIP1537,INV02915,106,500,2022-01-01,2025-12-31,Active
SIP1538,INV00860,116,5000,2022-01-01,2025-12-31,Active
SIP1539,INV01251,134,5000,2022-01-01,2025-12-31,Active
SIP1540,INV02457,102,500,2022-01-01,2025-12-31,Active
SIP1541,INV02912,138,5000,2022-01-01,2025-12-31,Active
SIP1542,INV01077,110,500,2022-01-01,2025-12-31,Active
SIP1543,INV03114,131,5000,2022-01-01,2025-12-31,Active
SIP1544,INV02012,107,5000,2022-01-01,2025-12-31,Active
SIP1545,INV03315,108,500,2022-01-01,2025-12-31,Active
SIP1546,INV03667,100,1000,2022-01-01,2025-12-31,Active
SIP1547,INV02355,137,500,2022-01-01,2025-12-31,Active
SIP1548,INV00834,121,10000,2022-01-01,2025-12-31,Active
SIP1549,INV01583,123,5000,2022-01-01,2025-12-31,Active
SIP1550,INV04506,128,500,2022-01-01,2025-12-31,Active
SIP1551,INV01115,129,10000,2022-01-01,2025-12-31,Active
SIP1552,INV01270,136,10000,2022-01-01,2025-12-31,Active
SIP1553,INV03623,116,5000,2022-01-01,2025-12-31,Active
SIP1554,INV03774,111,1000,2022-01-01,2025-12-31,Active
SIP1555,INV02123,123,5000,2022-01-01,2025-12-31,Active
SIP1556,INV00349,125,1000,2022-01-01,2025-12-31,Active
SIP1557,INV02277,113,1000,2022-01-01,2025-12-31,Active
SIP1558,INV02215,127,10000,2022-01-01,2025-12-31,Active
SIP1559,INV03073,130,10000,2022-01-01,2025-12-31,Active
SIP1560,INV02470,120,10000,2022-01-01,2025-12-31,Active
SIP1561,INV00427,119,10000,2022-01-01,2025-12-31,Active
SIP1562,INV04410,136,500,2022-01-01,2025-12-31,Active
SIP1563,INV04706,122,10000,2022-01-01,2025-12-31,Active
SIP1564,INV00155,105,500,2022-01-01,2025-12-31,Active
SIP1565,INV02032,116,1000,2022-01-01,2025-12-31,Active
SIP1566,INV03862,111,1000,2022-01-01,2025-12-31,Active
SIP1567,INV01472,129,500,2022-01-01,2025-12-31,Active
SIP1568,INV03992,116,1000,2022-01-01,2025-12-31,Active
SIP1569,INV03872,131,500,2022-01-01,2025-12-31,Active
SIP1570,INV04686,111,10000,2022-01-01,2025-12-31,Active
SIP1571,INV04646,139,5000,2022-01-01,2025-12-31,Active
SIP1572,INV03253,114,1000,2022-01-01,2025-12-31,Active
SIP1573,INV00908,108,10000,2022-01-01,2025-12-31,Active
SIP1574,INV04880,120,1000,2022-01-01,2025-12-31,Active
SIP1575,INV03334,139,1000,2022-01-01,2025-12-31,Active
SIP1576,INV01853,108,10000,2022-01-01,2025-12-31,Active
SIP1577,INV01232,100,1000,2022-01-01,2025-12-31,Active
SIP1578,INV04911,126,10000,2022-01-01,2025-12-31,Active
SIP1579,INV03936,108,1000,2022-01-01,2025-12-31,Active
SIP1580,INV03155,122,10000,2022-01-01,2025-12-31,Active
SIP1581,INV02781,122,5000,2022-01-01,2025-12-31,Active
SIP1582,INV03006,124,5000,2022-01-01,2025-12-31,Active
SIP1583,INV00442,128,5000,2022-01-01,2025-12-31,Active
SIP1584,INV03789,138,500,2022-01-01,2025-12-31,Active
SIP1585,INV04886,100,1000,2022-01-01,2025-12-31,Active
SIP1586,INV00824,136,1000,2022-01-01,2025-12-31,Active
SIP1587,INV03899,106,1000,2022-01-01,2025-12-31,Active
SIP1588,INV02440,112,5000,2022-01-01,2025-12-31,Active
SIP1589,INV04046,133,10000,2022-01-01,2025-12-31,Active
SIP1590,INV02672,132,500,2022-01-01,2025-12-31,Active
SIP1591,INV04103,136,10000,2022-01-01,2025-12-31,Active
SIP1592,INV03114,125,5000,2022-01-01,2025-12-31,Active
SIP1593,INV04011,102,500,2022-01-01,2025-12-31,Active
SIP1594,INV03347,102,1000,2022-01-01,2025-12-31,Active
SIP1595,INV03035,116,10000,2022-01-01,2025-12-31,Active
SIP1596,INV01132,136,10000,2022-01-01,2025-12-31,Active
SIP1597,INV04480,139,500,2022-01-01,2025-12-31,Active
SIP1598,INV00117,120,1000,2022-01-01,2025-12-31,Active
SIP1599,INV02254,128,5000,2022-01-01,2025-12-31,Active
SIP1600,INV03596,139,500,2022-01-01,2025-12-31,Active
SIP1601,INV02603,139,5000,2022-01-01,2025-12-31,Active
SIP1602,INV01988,138,1000,2022-01-01,2025-12-31,Active
SIP1603,INV04704,116,5000,2022-01-01,2025-12-31,Active
SIP1604,INV00480,131,5000,2022-01-01,2025-12-31,Active
SIP1605,INV00292,101,10000,2022-01-01,2025-12-31,Active
SIP1606,INV03047,106,5000,2022-01-01,2025-12-31,Active
SIP1607,INV00082,127,500,2022-01-01,2025-12-31,Active
SIP1608,INV04562,128,500,2022-01-01,2025-12-31,Active
SIP1609,INV02876,137,1000,2022-01-01,2025-12-31,Active
SIP1610,INV01755,119,10000,2022-01-01,2025-12-31,Active
SIP1611,INV03696,125,500,2022-01-01,2025-12-31,Active
SIP1612,INV02857,122,1000,2022-01-01,2025-12-31,Active
SIP1613,INV03404,112,1000,2022-01-01,2025-12-31,Active
SIP1614,INV02407,133,10000,2022-01-01,2025-12-31,Active
SIP1615,INV04496,137,10000,2022-01-01,2025-12-31,Active
SIP1616,INV04366,122,1000,2022-01-01,2025-12-31,Active
SIP1617,INV02756,118,500,2022-01-01,2025-12-31,Active
SIP1618,INV00460,132,500,2022-01-01,2025-12-31,Active
SIP1619,INV04954,120,10000,2022-01-01,2025-12-31,Active
SIP1620,INV04900,124,5000,2022-01-01,2025-12-31,Active
SIP1621,INV01574,107,500,2022-01-01,2025-12-31,Active
SIP1622,INV01504,134,10000,2022-01-01,2025-12-31,Active
SIP1623,INV03104,121,1000,2022-01-01,2025-12-31,Active
SIP1624,INV03311,122,500,2022-01-01,2025-12-31,Active
SIP1625,INV03590,130,10000,2022-01-01,2025-12-31,Active
SIP1626,INV01237,104,10000,2022-01-01,2025-12-31,Active
SIP1627,INV01430,107,500,2022-01-01,2025-12-31,Active
SIP1628,INV00222,133,5000,2022-01-01,2025-12-31,Active
SIP1629,INV00309,131,1000,2022-01-01,2025-12-31,Active
SIP1630,INV02894,109,500,2022-01-01,2025-12-31,Active
SIP1631,INV02337,101,1000,2022-01-01,2025-12-31,Active
SIP1632,INV04966,100,500,2022-01-01,2025-12-31,Active
SIP1633,INV02256,102,1000,2022-01-01,2025-12-31,Active
SIP1634,INV02156,123,10000,2022-01-01,2025-12-31,Active
SIP1635,INV00903,115,10000,2022-01-01,2025-12-31,Active
SIP1636,INV04097,125,10000,2022-01-01,2025-12-31,Active
SIP1637,INV03048,114,5000,2022-01-01,2025-12-31,Active
SIP1638,INV03990,115,1000,2022-01-01,2025-12-31,Active
SIP1639,INV00540,131,10000,2022-01-01,2025-12-31,Active
SIP1640,INV01049,113,1000,2022-01-01,2025-12-31,Active
SIP1641,INV02617,116,500,2022-01-01,2025-12-31,Active
SIP1642,INV01256,103,500,2022-01-01,2025-12-31,Active
SIP1643,INV00604,119,500,2022-01-01,2025-12-31,Active
SIP1644,INV00483,105,500,2022-01-01,2025-12-31,Active
SIP1645,INV03659,114,500,2022-01-01,2025-12-31,Active
SIP1646,INV03147,135,500,2022-01-01,2025-12-31,Active
SIP1647,INV04970,108,5000,2022-01-01,2025-12-31,Active
SIP1648,INV03783,100,5000,2022-01-01,2025-12-31,Active
SIP1649,INV02588,108,1000,2022-01-01,2025-12-31,Active
SIP1650,INV04877,138,500,2022-01-01,2025-12-31,Active
SIP1651,INV04770,132,500,2022-01-01,2025-12-31,Active
SIP1652,INV03317,116,500,2022-01-01,2025-12-31,Active
SIP1653,INV04477,117,10000,2022-01-01,2025-12-31,Active
SIP1654,INV00701,113,500,2022-01-01,2025-12-31,Active
SIP1655,INV02592,128,1000,2022-01-01,2025-12-31,Active
SIP1656,INV02684,111,10000,2022-01-01,2025-12-31,Active
SIP1657,INV01961,139,500,2022-01-01,2025-12-31,Active
SIP1658,INV03542,128,500,2022-01-01,2025-12-31,Active
SIP1659,INV03010,124,5000,2022-01-01,2025-12-31,Active
SIP1660,INV01628,122,5000,2022-01-01,2025-12-31,Active
SIP1661,INV03980,118,500,2022-01-01,2025-12-31,Active
SIP1662,INV02889,127,5000,2022-01-01,2025-12-31,Active
SIP1663,INV04915,123,10000,2022-01-01,2025-12-31,Active
SIP1664,INV03022,115,1000,2022-01-01,2025-12-31,Active
SIP1665,INV02735,136,1000,2022-01-01,2025-12-31,Active
SIP1666,INV03789,115,5000,2022-01-01,2025-12-31,Active
SIP1667,INV04063,121,10000,2022-01-01,2025-12-31,Active
SIP1668,INV01060,132,10000,2022-01-01,2025-12-31,Active
SIP1669,INV00575,116,500,2022-01-01,2025-12-31,Active
SIP1670,INV02245,137,500,2022-01-01,2025-12-31,Active
SIP1671,INV04947,122,5000,2022-01-01,2025-12-31,Active
SIP1672,INV02510,126,500,2022-01-01,2025-12-31,Active
SIP1673,INV00520,133,1000,2022-01-01,2025-12-31,Active
SIP1674,INV03525,133,1000,2022-01-01,2025-12-31,Active
SIP1675,INV01860,125,10000,2022-01-01,2025-12-31,Active
SIP1676,INV02102,133,5000,2022-01-01,2025-12-31,Active
SIP1677,INV04808,118,10000,2022-01-01,2025-12-31,Active
SIP1678,INV03207,132,500,2022-01-01,2025-12-31,Active
SIP1679,INV00705,128,1000,2022-01-01,2025-12-31,Active
SIP1680,INV04364,106,500,2022-01-01,2025-12-31,Active
SIP1681,INV04882,139,10000,2022-01-01,2025-12-31,Active
SIP1682,INV02958,110,5000,2022-01-01,2025-12-31,Active
SIP1683,INV00938,137,500,2022-01-01,2025-12-31,Active
SIP1684,INV01332,110,500,2022-01-01,2025-12-31,Active
SIP1685,INV01465,131,5000,2022-01-01,2025-12-31,Active
SIP1686,INV00663,122,500,2022-01-01,2025-12-31,Active
SIP1687,INV02306,125,1000,2022-01-01,2025-12-31,Active
SIP1688,INV02487,136,10000,2022-01-01,2025-12-31,Active
SIP1689,INV02531,138,500,2022-01-01,2025-12-31,Active
SIP1690,INV04056,100,5000,2022-01-01,2025-12-31,Active
SIP1691,INV02044,127,5000,2022-01-01,2025-12-31,Active
SIP1692,INV01601,125,10000,2022-01-01,2025-12-31,Active
SIP1693,INV00795,106,1000,2022-01-01,2025-12-31,Active
SIP1694,INV02402,107,1000,2022-01-01,2025-12-31,Active
SIP1695,INV02765,106,10000,2022-01-01,2025-12-31,Active
SIP1696,INV01786,132,10000,2022-01-01,2025-12-31,Active
SIP1697,INV02261,120,10000,2022-01-01,2025-12-31,Active
SIP1698,INV02607,123,5000,2022-01-01,2025-12-31,Active
SIP1699,INV01635,104,500,2022-01-01,2025-12-31,Active
SIP1700,INV02724,102,1000,2022-01-01,2025-12-31,Active
SIP1701,INV01934,130,1000,2022-01-01,2025-12-31,Active
SIP1702,INV01434,138,500,2022-01-01,2025-12-31,Active
SIP1703,INV00464,126,5000,2022-01-01,2025-12-31,Active
SIP1704,INV00793,127,5000,2022-01-01,2025-12-31,Active
SIP1705,INV03878,127,5000,2022-01-01,2025-12-31,Active
SIP1706,INV02210,109,5000,2022-01-01,2025-12-31,Active
SIP1707,INV00774,122,5000,2022-01-01,2025-12-31,Active
SIP1708,INV02868,129,5000,2022-01-01,2025-12-31,Active
SIP1709,INV03281,110,1000,2022-01-01,2025-12-31,Active
SIP1710,INV03679,134,10000,2022-01-01,2025-12-31,Active
SIP1711,INV03336,116,5000,2022-01-01,2025-12-31,Active
SIP1712,INV04003,116,5000,2022-01-01,2025-12-31,Active
SIP1713,INV03233,130,1000,2022-01-01,2025-12-31,Active
SIP1714,INV02330,130,10000,2022-01-01,2025-12-31,Active
SIP1715,INV03103,132,5000,2022-01-01,2025-12-31,Active
SIP1716,INV03272,135,500,2022-01-01,2025-12-31,Active
SIP1717,INV02756,100,5000,2022-01-01,2025-12-31,Active
SIP1718,INV04870,129,5000,2022-01-01,2025-12-31,Active
SIP1719,INV01096,108,10000,2022-01-01,2025-12-31,Active
SIP1720,INV01709,117,10000,2022-01-01,2025-12-31,Active
SIP1721,INV02877,127,5000,2022-01-01,2025-12-31,Active
SIP1722,INV00004,139,10000,2022-01-01,2025-12-31,Active
SIP1723,INV00341,127,1000,2022-01-01,2025-12-31,Active
SIP1724,INV03804,112,5000,2022-01-01,2025-12-31,Active
SIP1725,INV01510,123,5000,2022-01-01,2025-12-31,Active
SIP1726,INV00990,129,500,2022-01-01,2025-12-31,Active
SIP1727,INV02481,114,5000,2022-01-01,2025-12-31,Active
SIP1728,INV02841,130,10000,2022-01-01,2025-12-31,Active
SIP1729,INV01169,118,500,2022-01-01,2025-12-31,Active
SIP1730,INV04385,108,500,2022-01-01,2025-12-31,Active
SIP1731,INV04360,103,10000,2022-01-01,2025-12-31,Active
SIP1732,INV03499,112,1000,2022-01-01,2025-12-31,Active
SIP1733,INV04303,127,500,2022-01-01,2025-12-31,Active
