transaction_id,investor_id,amfi_code,transaction_date,transaction_type,amount,units,nav_at_transaction,state,kyc_status
TXN004101,INV00222,118841,2022-01-09,Lumpsum,236442.36,1197.658,143.9469,Maharashtra,NOT_KYC
TXN004102,INV00017,119092,2020-03-10,Lumpsum,142887.48,10218.447,69.9588,West Bengal,KYC_PENDING
TXN004103,INV00034,118844,2022-03-10,Redemption,264701.42,2063.26,288.0071,Maharashtra,KYC_VERIFIED
TXN004104,INV00456,118841,2024-11-02,SIP,326085.96,1766.101,134.374,Maharashtra,KYC_VERIFIED
TXN004105,INV00168,118843,2021-10-12,Redemption,123063.85,5711.592,137.2453,Karnataka,KYC_VERIFIED
TXN004106,INV00144,118836,2021-09-18,Redemption,118870.31,784.075,58.7616,Rajasthan,KYC_PENDING
TXN004107,INV00050,118840,2024-04-28,Dividend,108728.11,3572.762,249.0941,Delhi,KYC_PENDING
TXN004108,INV00487,118835,2023-12-05,SIP,436767.24,6188.161,107.7813,Tamil Nadu,KYC_REJECTED
TXN004109,INV00348,118846,2020-11-22,Switch,231344.31,8596.185,117.158,Rajasthan,KYC_VERIFIED
TXN004110,INV00060,118839,2020-02-17,Lumpsum,29692.7,178.675,296.2084,UP,KYC_REJECTED
TXN004111,INV00338,118841,2020-05-18,Switch,400508.63,2933.521,162.0981,Tamil Nadu,KYC_REJECTED
TXN004112,INV00231,118834,2020-04-29,Switch,287342.13,7819.47,102.6695,Gujarat,KYC_VERIFIED
TXN004113,INV00484,120503,2023-05-26,Lumpsum,320792.99,2461.104,17.5258,Gujarat,NOT_KYC
TXN004114,INV00469,118839,2023-09-27,SIP,197717.34,2219.233,174.4457,Tamil Nadu,KYC_VERIFIED
TXN004115,INV00394,118838,2024-02-12,Switch,78635.72,1653.892,195.0801,Gujarat,KYC_VERIFIED
TXN004116,INV00298,118841,2023-09-11,SIP,6022.13,140.252,87.7884,Karnataka,NOT_KYC
TXN004117,INV00484,119092,2022-10-12,Switch,224170.7,1894.677,137.7221,Delhi,KYC_VERIFIED
TXN004118,INV00415,118845,2024-09-28,Lumpsum,7937.66,51.401,43.6092,Tamil Nadu,KYC_VERIFIED
TXN004119,INV00145,119092,2024-10-02,Switch,422543.4,30806.513,163.1879,West Bengal,KYC_VERIFIED
TXN004120,INV00497,125497,2021-02-22,Lumpsum,41649.23,287.658,253.2569,Karnataka,KYC_VERIFIED
TXN004121,INV00051,118839,2022-01-03,Redemption,26362.93,136.191,215.228,Maharashtra,KYC_VERIFIED
TXN004122,INV00262,118842,2021-06-09,Lumpsum,277593.03,2988.852,51.9731,Maharashtra,KYC_VERIFIED
TXN004123,INV00461,120841,2020-03-11,SIP,72657.07,397.111,244.0621,Rajasthan,KYC_PENDING
TXN004124,INV00218,120503,2022-09-17,Switch,329843.61,2776.75,216.5544,UP,KYC_VERIFIED
TXN004125,INV00454,118841,2020-07-31,Switch,365141.52,9941.074,14.5571,Maharashtra,NOT_KYC
TXN004126,INV00404,118846,2022-08-12,Dividend,122723.33,1289.444,218.0531,Gujarat,KYC_REJECTED
TXN004127,INV00324,120841,2024-10-10,Redemption,444447.69,14527.306,12.3167,Karnataka,NOT_KYC
TXN004128,INV00434,118843,2021-02-09,Switch,39626.01,1687.831,189.447,Delhi,NOT_KYC
TXN004129,INV00185,118840,2024-01-12,Dividend,55670.35,284.485,34.874,Delhi,NOT_KYC
TXN004130,INV00231,118839,2020-02-14,SIP,210766.61,5999.9,113.0553,Maharashtra,NOT_KYC
TXN004131,INV00060,118838,2023-01-12,Switch,133176.69,694.475,56.2744,Rajasthan,KYC_VERIFIED
TXN004132,INV00477,120503,2024-05-24,Lumpsum,273670.6,4006.477,89.6293,Tamil Nadu,KYC_REJECTED
TXN004133,INV00304,118843,2021-11-16,SIP,344054.2,16598.076,142.4453,Karnataka,NOT_KYC
TXN004134,INV00127,118837,2024-08-25,Redemption,218637.17,2121.232,10.2899,Delhi,KYC_REJECTED
TXN004135,INV00083,118632,2023-01-08,SIP,212340.34,17975.626,288.8772,Delhi,KYC_REJECTED
TXN004136,INV00002,118839,2021-11-04,SIP,444053.86,13343.049,289.62,Tamil Nadu,KYC_REJECTED
TXN004137,INV00293,118846,2022-07-29,Switch,324260.46,3709.17,286.4239,Delhi,KYC_VERIFIED
TXN004138,INV00023,118844,2022-10-09,SIP,237390.89,4552.294,16.4588,Rajasthan,KYC_PENDING
TXN004139,INV00468,118835,2022-01-14,Redemption,99059.53,645.991,40.8035,Tamil Nadu,NOT_KYC
TXN004140,INV00355,118837,2020-10-02,SIP,90584.72,1047.626,85.369,Rajasthan,NOT_KYC
TXN004141,INV00017,118838,2024-10-25,Lumpsum,209019.22,4656.478,217.0262,Karnataka,KYC_VERIFIED
TXN004142,INV00232,118825,2024-08-17,Lumpsum,221542.64,2444.793,115.3052,UP,KYC_VERIFIED
TXN004143,INV00312,125497,2024-08-13,Dividend,39809.36,268.14,139.2667,Gujarat,KYC_VERIFIED
TXN004144,INV00381,118837,2021-12-21,Lumpsum,237361.1,7186.356,81.9303,Karnataka,KYC_REJECTED
TXN004145,INV00470,118632,2021-05-21,Lumpsum,291535.72,1793.974,262.6434,Maharashtra,KYC_PENDING
TXN004146,INV00372,118843,2020-11-23,Lumpsum,288590.88,6565.643,14.7429,Karnataka,KYC_VERIFIED
TXN004147,INV00117,118825,2022-01-19,Lumpsum,14342.46,164.305,160.6121,Gujarat,KYC_REJECTED
TXN004148,INV00219,118836,2023-05-23,Switch,70811.9,698.027,95.9487,Delhi,KYC_PENDING
TXN004149,INV00294,118836,2021-11-10,Redemption,226048.88,1183.974,116.0219,Rajasthan,KYC_REJECTED
TXN004150,INV00206,118835,2022-09-01,SIP,79082.96,1329.06,276.7288,Tamil Nadu,KYC_REJECTED
TXN004151,INV00198,118632,2022-09-06,Lumpsum,250205.42,4060.416,63.7313,Delhi,KYC_REJECTED
TXN004152,INV00253,118839,2021-03-12,SIP,470080.6,2588.965,99.9807,West Bengal,KYC_VERIFIED
TXN004153,INV00019,118835,2022-08-19,Switch,475000.25,8784.756,288.9899,Rajasthan,KYC_REJECTED
TXN004154,INV00093,120503,2023-01-04,Lumpsum,22331.62,606.949,189.4151,UP,NOT_KYC
TXN004155,INV00066,118839,2023-11-21,Dividend,241196.31,4621.995,39.3288,UP,KYC_VERIFIED
TXN004156,INV00154,118846,2023-03-20,SIP,26096.5,215.822,197.8484,Gujarat,KYC_REJECTED
TXN004157,INV00469,125497,2021-07-18,SIP,209009.09,9215.353,163.4075,Maharashtra,KYC_PENDING
TXN004158,INV00217,118835,2022-04-01,SIP,226188.39,1481.099,184.5664,Gujarat,NOT_KYC
TXN004159,INV00203,118834,2022-11-12,Lumpsum,36932.83,352.849,11.3076,UP,KYC_PENDING
TXN004160,INV00071,118632,2023-02-25,Redemption,186364.38,8347.357,81.9681,Maharashtra,KYC_VERIFIED
TXN004161,INV00168,118836,2022-03-09,SIP,143193.32,932.811,148.0518,Tamil Nadu,KYC_VERIFIED
TXN004162,INV00188,120503,2023-12-01,Redemption,491789.72,33524.314,181.6986,Delhi,KYC_VERIFIED
TXN004163,INV00491,118841,2023-01-27,Switch,58004.54,306.933,16.9309,West Bengal,KYC_PENDING
TXN004164,INV00070,118825,2024-12-03,Dividend,260671.28,4708.904,180.0077,Karnataka,KYC_PENDING
TXN004165,INV00042,118834,2022-10-25,Dividend,336216.22,1750.706,90.6124,Maharashtra,KYC_VERIFIED
TXN004166,INV00085,118842,2021-05-31,Dividend,112115.65,618.078,192.7588,Delhi,KYC_PENDING
TXN004167,INV00373,118834,2023-09-14,Lumpsum,243432.7,3443.304,147.4289,Tamil Nadu,KYC_REJECTED
TXN004168,INV00247,118835,2021-07-14,Lumpsum,452592.84,2616.399,55.599,Rajasthan,KYC_VERIFIED
TXN004169,INV00126,118842,2020-11-01,Lumpsum,251015.13,3697.34,78.4564,Rajasthan,KYC_VERIFIED
TXN004170,INV00170,118825,2021-01-04,Redemption,68501.42,2357.448,198.6261,West Bengal,KYC_REJECTED
TXN004171,INV00037,118825,2021-09-17,Switch,341050.64,6609.048,190.717,Karnataka,KYC_REJECTED
TXN004172,INV00480,118632,2024-01-11,Lumpsum,372012.75,5731.541,273.9267,Tamil Nadu,KYC_VERIFIED
TXN004173,INV00116,119092,2024-07-21,Redemption,424887.48,2590.684,152.7607,Tamil Nadu,KYC_PENDING
TXN004174,INV00390,118843,2023-11-26,Lumpsum,254386.61,2087.728,232.8166,Maharashtra,KYC_VERIFIED
TXN004175,INV00225,118846,2020-12-26,Dividend,305697.82,3827.351,34.0662,West Bengal,KYC_VERIFIED
TXN004176,INV00140,118835,2024-04-26,Lumpsum,367771.72,10002.141,298.7791,UP,KYC_PENDING
TXN004177,INV00406,118842,2020-10-27,Lumpsum,214466.32,4395.015,242.3001,Delhi,KYC_PENDING
TXN004178,INV00230,118842,2023-10-11,Lumpsum,176819.59,1706.905,108.6798,Delhi,KYC_REJECTED
TXN004179,INV00200,118825,2020-06-05,Redemption,54000.56,1059.647,52.0752,Rajasthan,KYC_VERIFIED
TXN004180,INV00228,118838,2022-02-19,Redemption,347497.97,2050.618,20.1274,UP,KYC_VERIFIED
TXN004181,INV00334,118842,2020-07-10,Dividend,181166.24,3458.069,76.6981,Delhi,KYC_PENDING
TXN004182,INV00409,118838,2022-03-20,Redemption,83864.42,1133.524,45.4942,West Bengal,KYC_REJECTED
TXN004183,INV00374,118836,2020-08-19,Lumpsum,380545.92,2563.397,34.1176,Delhi,NOT_KYC
TXN004185,INV00397,118844,2020-12-24,SIP,425080.29,2205.635,125.0749,Rajasthan,KYC_REJECTED
TXN004186,INV00009,118840,2022-05-12,Redemption,115566.35,707.83,167.7416,Rajasthan,KYC_PENDING
TXN004187,INV00161,118846,2024-03-14,Redemption,305482.5,2621.383,38.5981,Tamil Nadu,KYC_REJECTED
TXN004188,INV00042,118845,2024-04-07,SIP,166345.75,855.993,47.3253,Gujarat,KYC_REJECTED
TXN004189,INV00418,118825,2022-12-13,Lumpsum,430254.84,11378.242,138.5479,Delhi,KYC_PENDING
TXN004190,INV00257,118846,2024-01-12,Redemption,194586.43,4201.61,209.3033,Tamil Nadu,KYC_VERIFIED
TXN004191,INV00007,118632,2024-09-24,Redemption,121632.79,719.683,236.3099,Delhi,KYC_PENDING
TXN004192,INV00429,118834,2023-05-14,SIP,345709.32,2071.875,201.7958,Rajasthan,NOT_KYC
TXN004193,INV00038,118836,2024-12-15,Redemption,341455.85,12328.347,227.1445,Gujarat,KYC_VERIFIED
TXN004194,INV00099,118840,2024-06-20,Redemption,166946.95,1059.134,278.8635,UP,KYC_REJECTED
TXN004195,INV00008,120841,2022-06-04,SIP,292555.55,4603.967,10.901,Tamil Nadu,KYC_PENDING
TXN004196,INV00259,118840,2020-03-23,Dividend,371559.32,5452.18,281.2329,Delhi,KYC_REJECTED
TXN004197,INV00236,118632,2021-02-16,Lumpsum,347242.4,10729.831,266.8095,Maharashtra,KYC_VERIFIED
TXN004198,INV00308,118825,2023-02-25,Lumpsum,259117.02,8886.034,56.6839,Maharashtra,KYC_VERIFIED
TXN004199,INV00075,118835,2020-11-26,Lumpsum,251688.12,1676.237,46.1191,Maharashtra,KYC_VERIFIED
TXN004200,INV00076,119551,2023-09-21,Dividend,484732.1,3771.647,284.9159,Tamil Nadu,KYC_VERIFIED
TXN004201,INV00021,120841,2024-09-29,SIP,373588.22,1928.665,229.5452,Maharashtra,NOT_KYC
TXN004202,INV00264,120503,2024-10-09,Lumpsum,372956.08,3186.559,206.1263,Gujarat,KYC_PENDING
TXN004203,INV00235,120503,2023-04-06,Redemption,219081.17,1286.197,133.7518,Delhi,KYC_VERIFIED
TXN004204,INV00103,120503,2020-04-13,SIP,301915.52,2446.69,258.8551,Gujarat,KYC_PENDING
TXN004205,INV00123,120841,2021-03-15,Lumpsum,192135.95,1924.436,84.9775,UP,KYC_PENDING
TXN004206,INV00079,118838,2020-01-27,Lumpsum,241184.54,4520.341,46.9425,UP,KYC_VERIFIED
TXN004207,INV00419,120503,2023-04-06,Lumpsum,331231.81,3073.439,34.1195,Gujarat,KYC_REJECTED
TXN004208,INV00204,118825,2022-04-30,SIP,5037.32,54.229,158.6124,Rajasthan,KYC_PENDING
TXN004209,INV00431,119551,2022-09-20,Redemption,100450.35,990.64,168.1222,Delhi,NOT_KYC
TXN004210,INV00053,118825,2023-05-13,Lumpsum,59913.24,375.242,188.2379,Karnataka,KYC_VERIFIED
TXN004211,INV00267,120841,2023-03-11,Lumpsum,160987.39,3750.174,205.0111,Delhi,KYC_VERIFIED
TXN004212,INV00443,118843,2022-05-29,Lumpsum,68572.17,508.89,76.0313,Gujarat,KYC_PENDING
TXN004214,INV00225,118839,2024-08-11,Switch,195546.71,2172.139,221.1184,Rajasthan,KYC_VERIFIED
TXN004215,INV00122,120841,2022-01-01,Lumpsum,491760.1,11497.655,18.1306,Gujarat,KYC_PENDING
TXN004216,INV00453,118846,2023-01-03,Lumpsum,416432.62,2919.572,174.4611,Delhi,KYC_VERIFIED
TXN004217,INV00485,118840,2023-05-23,Dividend,206250.19,17221.896,286.1655,Rajasthan,KYC_REJECTED
TXN004218,INV00323,118842,2021-08-20,SIP,371562.08,3926.593,266.1454,Rajasthan,KYC_VERIFIED
TXN004219,INV00351,120841,2021-07-28,Redemption,246066.02,1330.044,295.6469,West Bengal,KYC_REJECTED
TXN004220,INV00289,118841,2022-02-13,Lumpsum,213171.06,1154.018,116.6051,Maharashtra,KYC_PENDING
TXN004221,INV00358,118844,2020-11-23,Lumpsum,236830.26,2690.888,292.8113,Gujarat,KYC_REJECTED
TXN004222,INV00240,125497,2021-11-11,Redemption,357109.72,6352.962,95.5246,UP,KYC_REJECTED
TXN004223,INV00340,125497,2020-03-24,Redemption,24384.99,227.417,114.9937,Tamil Nadu,KYC_REJECTED
TXN004224,INV00089,118632,2021-04-25,SIP,242789.0,1276.382,131.6649,West Bengal,KYC_PENDING
TXN004225,INV00032,118837,2020-11-20,Redemption,33717.64,205.765,249.4003,Tamil Nadu,NOT_KYC
TXN004226,INV00023,118842,2022-07-19,SIP,286381.79,7625.801,226.5817,Delhi,KYC_VERIFIED
TXN004227,INV00249,118835,2021-01-25,Switch,100785.64,859.468,15.1453,Maharashtra,KYC_VERIFIED
TXN004228,INV00093,120841,2020-07-01,Lumpsum,420152.41,3982.586,99.567,West Bengal,KYC_VERIFIED
TXN004229,INV00083,118837,2020-01-21,Switch,464444.7,13938.398,45.7956,Rajasthan,KYC_PENDING
TXN004230,INV00382,118632,2023-05-05,Dividend,267479.43,13221.81,122.8077,Rajasthan,KYC_VERIFIED
TXN004231,INV00494,118840,2020-10-14,SIP,318370.49,2334.179,293.0941,Rajasthan,KYC_VERIFIED
TXN004232,INV00206,118632,2022-03-28,Redemption,174356.47,994.533,82.5209,UP,KYC_PENDING
TXN004233,INV00034,118842,2020-03-17,Lumpsum,136650.02,4182.948,51.8901,UP,NOT_KYC
TXN004234,INV00004,118843,2022-10-06,Dividend,398920.51,5332.532,274.5595,Maharashtra,NOT_KYC
TXN004235,INV00205,118846,2021-02-24,Lumpsum,402932.33,2941.656,159.3377,Karnataka,KYC_PENDING
TXN004236,INV00331,118825,2024-12-22,Lumpsum,162320.95,835.8,199.2878,Rajasthan,KYC_VERIFIED
TXN004237,INV00212,118839,2020-11-12,SIP,3351.2,96.871,242.8584,UP,KYC_VERIFIED
TXN004238,INV00215,118841,2021-05-19,Dividend,235176.28,12895.753,36.2654,UP,NOT_KYC
TXN004240,INV00297,118845,2024-04-02,Lumpsum,118614.07,996.761,64.5673,Gujarat,KYC_VERIFIED
TXN004241,INV00200,118846,2023-12-24,SIP,304029.88,3840.786,22.6577,UP,KYC_REJECTED
TXN004242,INV00072,118844,2024-12-10,Redemption,76489.17,1035.014,106.6139,Gujarat,KYC_VERIFIED
TXN004243,INV00491,118846,2021-06-18,SIP,359675.85,3298.118,286.2901,Maharashtra,NOT_KYC
TXN004244,INV00007,118839,2020-02-21,SIP,116452.16,804.163,120.3987,Karnataka,NOT_KYC
TXN004245,INV00444,118845,2021-03-22,Lumpsum,62105.06,1085.765,68.2116,West Bengal,KYC_PENDING
TXN004246,INV00092,118844,2020-03-04,Redemption,134752.48,2284.986,87.3928,West Bengal,KYC_REJECTED
TXN004247,INV00213,119092,2022-04-09,SIP,151338.95,944.534,263.9508,Rajasthan,KYC_REJECTED
TXN004248,INV00186,119092,2021-11-02,Redemption,488195.93,4951.171,198.9525,Maharashtra,NOT_KYC
TXN004249,INV00356,118845,2021-05-31,SIP,285789.82,3158.563,204.0713,Karnataka,KYC_PENDING
TXN004250,INV00080,118838,2022-06-19,Dividend,427960.43,2908.438,285.7311,Gujarat,KYC_REJECTED
TXN004251,INV00027,118845,2023-12-04,Redemption,219221.62,2133.395,186.5268,West Bengal,KYC_VERIFIED
TXN004254,INV00069,118839,2020-05-22,Redemption,71282.8,807.078,178.7853,Karnataka,KYC_PENDING
TXN004255,INV00070,118838,2020-05-16,Dividend,211279.8,1430.234,18.5296,Rajasthan,KYC_VERIFIED
TXN004256,INV00472,118835,2021-01-01,Lumpsum,459167.14,4379.881,121.5135,UP,KYC_REJECTED
TXN004257,INV00271,118838,2024-12-19,SIP,61600.74,491.494,270.8603,Maharashtra,KYC_VERIFIED
TXN004258,INV00352,118835,2024-02-11,Dividend,188394.16,978.054,247.4124,Tamil Nadu,NOT_KYC
TXN004259,INV00064,120841,2023-06-04,SIP,47236.66,1332.526,291.446,Maharashtra,KYC_VERIFIED
TXN004260,INV00035,118843,2022-10-25,Lumpsum,468083.2,2441.448,193.6369,Tamil Nadu,NOT_KYC
TXN004261,INV00155,118825,2020-07-04,Lumpsum,387052.7,4273.885,145.1812,Karnataka,KYC_REJECTED
TXN004262,INV00066,125497,2023-07-01,SIP,169133.34,881.256,202.0337,West Bengal,KYC_PENDING
TXN004263,INV00488,120841,2020-12-06,SIP,462116.79,6686.765,63.7106,Delhi,KYC_VERIFIED
TXN004264,INV00419,118632,2022-01-12,Switch,436281.83,3364.217,262.6352,Maharashtra,KYC_VERIFIED
TXN004265,INV00274,118846,2024-02-08,Dividend,313216.01,1659.004,297.7395,Karnataka,KYC_PENDING
TXN004266,INV00118,119551,2022-02-14,Redemption,330691.26,1882.272,99.8879,Tamil Nadu,KYC_REJECTED
TXN004267,INV00067,118835,2021-12-11,Lumpsum,420932.52,3765.33,211.9066,Gujarat,KYC_PENDING
TXN004268,INV00042,118632,2020-01-07,Lumpsum,219383.48,1136.958,162.9749,Rajasthan,KYC_VERIFIED
TXN004269,INV00300,125497,2022-06-23,Lumpsum,108840.87,5466.534,228.3649,UP,KYC_VERIFIED
TXN004270,INV00279,118840,2023-07-28,Lumpsum,417804.11,10972.733,175.5162,Gujarat,KYC_VERIFIED
TXN004271,INV00477,118632,2020-08-23,SIP,189013.36,7083.651,130.4864,Maharashtra,NOT_KYC
TXN004272,INV00295,118834,2020-12-17,Switch,457807.16,2575.18,191.5116,Maharashtra,NOT_KYC
TXN004273,INV00285,118842,2020-11-03,SIP,37551.64,408.786,272.8984,West Bengal,KYC_VERIFIED
TXN004274,INV00144,118837,2022-05-21,SIP,181153.34,9273.994,53.5165,UP,KYC_VERIFIED
TXN004275,INV00228,118840,2020-05-20,Redemption,227572.74,4178.271,187.0967,West Bengal,KYC_VERIFIED
TXN004276,INV00334,118825,2023-10-22,Redemption,47255.27,1696.328,31.3347,Rajasthan,KYC_REJECTED
TXN004277,INV00462,118843,2020-08-15,Lumpsum,441919.84,3300.815,43.5022,West Bengal,KYC_REJECTED
TXN004278,INV00013,125497,2023-03-06,Lumpsum,464833.56,3357.494,89.6087,Tamil Nadu,KYC_PENDING
TXN004279,INV00320,118845,2021-06-29,Switch,206642.77,2397.433,39.5653,Rajasthan,KYC_VERIFIED
TXN004280,INV00026,119092,2023-01-01,SIP,186389.74,1110.234,255.5568,Tamil Nadu,KYC_VERIFIED
TXN004281,INV00224,118842,2021-04-17,Redemption,221832.58,3119.751,203.8503,UP,KYC_VERIFIED
TXN004282,INV00085,118846,2021-11-19,SIP,492605.83,10645.419,30.0652,Delhi,KYC_REJECTED
TXN004283,INV00499,118840,2024-07-20,Switch,157113.44,803.311,273.6964,Delhi,NOT_KYC
TXN004284,INV00302,120841,2024-06-20,SIP,242783.74,2833.616,65.4874,Delhi,KYC_VERIFIED
TXN004285,INV00340,125497,2024-04-29,SIP,59067.38,3747.118,183.5569,Karnataka,KYC_PENDING
TXN004286,INV00373,118846,2024-10-30,Lumpsum,295088.5,2699.094,286.6431,Karnataka,KYC_PENDING
TXN004287,INV00466,118632,2020-07-17,Dividend,550.15,36.703,144.9086,Karnataka,KYC_VERIFIED
TXN004288,INV00130,118845,2020-07-07,Redemption,83458.5,491.329,178.3052,UP,KYC_REJECTED
TXN004289,INV00268,118838,2023-06-01,Lumpsum,456106.24,6403.964,104.4607,Gujarat,NOT_KYC
TXN004290,INV00424,118844,2020-08-20,Lumpsum,310130.07,1728.725,219.5206,Maharashtra,KYC_VERIFIED
TXN004291,INV00239,118825,2024-11-11,Redemption,222129.08,2201.559,228.2994,Maharashtra,KYC_REJECTED
TXN004292,INV00500,118632,2021-11-09,SIP,32338.37,171.375,238.7511,UP,KYC_REJECTED
TXN004293,INV00211,118834,2021-03-14,SIP,385573.08,5911.344,252.967,Gujarat,NOT_KYC
TXN004294,INV00230,118835,2024-05-06,Redemption,417457.11,2325.031,29.2982,Maharashtra,KYC_PENDING
TXN004295,INV00361,118840,2024-11-08,Switch,214238.48,3110.982,281.9518,UP,KYC_VERIFIED
TXN004296,INV00033,118841,2020-05-25,Lumpsum,137072.85,685.836,111.4129,Karnataka,NOT_KYC
TXN004297,INV00291,118838,2021-02-19,Lumpsum,391015.36,6270.024,82.9365,Karnataka,KYC_VERIFIED
TXN004298,INV00270,118844,2023-08-17,Lumpsum,206716.68,1112.206,246.7164,UP,KYC_PENDING
TXN004299,INV00447,118838,2021-06-08,Dividend,165819.96,3607.507,245.589,Tamil Nadu,KYC_VERIFIED
TXN004300,INV00500,119551,2024-07-23,Dividend,426938.79,2854.323,272.2554,Karnataka,KYC_PENDING
TXN004301,INV00100,125497,2024-12-09,Switch,484471.51,16157.519,226.6347,West Bengal,KYC_VERIFIED
TXN004302,INV00127,119092,2020-04-07,Lumpsum,74697.62,2329.415,202.2445,Maharashtra,KYC_VERIFIED
TXN004303,INV00248,118845,2021-09-11,Lumpsum,20714.06,161.154,273.1411,Tamil Nadu,KYC_REJECTED
TXN004304,INV00050,118825,2020-10-14,SIP,148223.49,13285.175,217.5628,UP,KYC_VERIFIED
TXN004305,INV00386,125497,2024-12-21,Redemption,148408.03,1239.079,186.6168,Gujarat,NOT_KYC
TXN004306,INV00312,118844,2024-04-20,Switch,226774.37,3665.931,275.3612,UP,KYC_REJECTED
TXN004307,INV00061,118825,2020-01-05,Switch,347603.15,2042.198,60.924,Tamil Nadu,NOT_KYC
TXN004308,INV00208,118846,2024-05-27,Dividend,14453.15,108.179,285.3978,Rajasthan,KYC_VERIFIED
TXN004309,INV00188,125497,2022-12-27,Switch,250048.41,1335.414,65.3242,West Bengal,KYC_REJECTED
TXN004310,INV00111,118841,2021-01-30,Redemption,49018.75,756.662,187.4976,West Bengal,KYC_REJECTED
TXN004311,INV00488,118839,2022-08-20,Lumpsum,137417.88,1981.911,75.0734,Delhi,KYC_PENDING
TXN004312,INV00198,118844,2020-08-14,SIP,436718.98,8994.415,155.0218,Delhi,KYC_PENDING
TXN004313,INV00221,120841,2023-06-29,SIP,355474.96,2061.621,291.5837,Rajasthan,NOT_KYC
TXN004314,INV00398,118836,2020-03-09,Dividend,235359.62,1260.966,248.4774,Karnataka,KYC_REJECTED
TXN004315,INV00401,118842,2023-07-02,Switch,310880.36,1667.517,276.4724,Gujarat,KYC_REJECTED
TXN004316,INV00251,118632,2021-10-14,Switch,466603.11,3278.692,30.9763,Tamil Nadu,NOT_KYC
TXN004317,INV00491,118837,2023-12-09,Lumpsum,7529.0,38.8,133.4405,Delhi,KYC_PENDING
TXN004318,INV00204,120503,2021-09-14,Lumpsum,28805.14,183.24,253.4911,Delhi,NOT_KYC
TXN004319,INV00432,125497,2023-08-09,Switch,253448.22,2166.793,281.4816,Karnataka,KYC_VERIFIED
TXN004320,INV00216,118632,2021-03-10,Redemption,13658.6,503.805,228.4871,Rajasthan,NOT_KYC
TXN004321,INV00221,119092,2023-03-30,Switch,220095.9,2007.948,120.4207,Rajasthan,NOT_KYC
TXN004322,INV00408,118842,2020-07-12,Dividend,378967.41,8811.536,202.5683,West Bengal,KYC_REJECTED
TXN004323,INV00083,118842,2020-03-25,SIP,27638.14,138.377,50.0336,Karnataka,KYC_PENDING
TXN004324,INV00410,118632,2024-07-20,Switch,177481.59,991.38,287.7897,Rajasthan,KYC_PENDING
TXN004325,INV00105,118841,2021-03-24,Lumpsum,55072.8,285.215,190.1003,Gujarat,KYC_PENDING
TXN004326,INV00423,118840,2022-09-26,Switch,260036.23,2475.561,91.126,West Bengal,KYC_VERIFIED
TXN004327,INV00066,118844,2021-12-14,SIP,462483.73,5287.311,46.7291,Rajasthan,KYC_REJECTED
TXN004329,INV00440,119092,2023-12-06,Lumpsum,345409.31,2238.879,273.9688,UP,KYC_REJECTED
TXN004330,INV00260,119092,2024-02-02,Lumpsum,73072.28,1437.581,295.3125,Karnataka,KYC_REJECTED
TXN004331,INV00215,118842,2024-12-22,Dividend,362204.54,4028.587,247.5941,Tamil Nadu,KYC_VERIFIED
TXN004332,INV00363,118837,2020-05-18,Redemption,40803.81,1801.892,11.9921,Karnataka,KYC_PENDING
TXN004333,INV00194,118843,2023-12-28,Redemption,75866.83,1638.179,174.3737,Delhi,NOT_KYC
TXN004334,INV00481,118840,2024-01-05,Lumpsum,313422.58,3478.782,255.3188,Gujarat,KYC_PENDING
TXN004335,INV00109,118840,2023-09-14,SIP,207846.42,7835.658,278.0812,Delhi,KYC_VERIFIED
TXN004336,INV00123,120841,2022-09-21,Lumpsum,337716.44,19739.477,278.4345,Karnataka,NOT_KYC
TXN004337,INV00133,120841,2024-04-20,Switch,363073.38,3288.162,259.9512,Gujarat,KYC_REJECTED
TXN004338,INV00497,118840,2020-02-27,SIP,320594.76,5981.519,215.4085,Rajasthan,NOT_KYC
TXN004339,INV00360,118839,2024-05-13,Switch,22657.84,607.913,98.072,Karnataka,KYC_PENDING
TXN004340,INV00027,118838,2024-11-18,SIP,205621.61,1524.577,240.7797,Maharashtra,NOT_KYC
TXN004341,INV00174,118844,2020-05-26,Redemption,29744.1,211.769,288.7367,Rajasthan,KYC_PENDING
TXN004342,INV00166,120841,2022-05-30,SIP,86228.36,1169.797,224.0785,Gujarat,KYC_PENDING
TXN004344,INV00488,120503,2022-02-08,Switch,450533.15,2736.155,182.5564,Gujarat,KYC_VERIFIED
TXN004345,INV00074,118843,2022-09-16,Lumpsum,423958.71,2773.545,146.6067,Karnataka,KYC_VERIFIED
TXN004346,INV00212,118837,2022-02-10,Switch,153221.68,810.963,40.732,Rajasthan,NOT_KYC
TXN004347,INV00012,118846,2021-10-13,Dividend,336848.95,3234.825,89.2309,Karnataka,KYC_VERIFIED
TXN004348,INV00213,118838,2020-02-04,Lumpsum,227187.98,3332.524,119.1016,Delhi,KYC_REJECTED
TXN004349,INV00292,125497,2020-07-15,Redemption,152437.98,2208.93,255.9468,Maharashtra,KYC_VERIFIED
TXN004350,INV00041,118825,2022-03-31,SIP,183239.11,1260.715,254.8271,Maharashtra,KYC_VERIFIED
TXN004351,INV00499,125497,2023-12-21,Redemption,69428.86,380.024,132.3755,Tamil Nadu,NOT_KYC
TXN004352,INV00462,118839,2020-10-02,SIP,151515.66,845.976,238.4348,Karnataka,KYC_VERIFIED
